694237988549582848,Exhausted and unable to sleep. Story of my life as of late.,1
694238213083365380,@fxcslia No. I just cared about you getting sleep since I interrupted your sleep earlier.,-1
694238213083365380,@fxcslia No. I just cared about you getting sleep since I interrupted your sleep earlier.,-1
694238237632630784,If you could sleep with ANY movie star who's now dead who would it be?? My answer is - I would never sleep with a dead person that's gross,-1
694238237632630784,If you could sleep with ANY movie star who's now dead who would it be?? My answer is - I would never sleep with a dead person that's gross,-1
694239347743297538,@Harry_Styles It feels like one of those day\n You ditch the whole scene\nYou won't be sleeping\n#HappyBirthdayHarry!,-1
694239347743297538,@Harry_Styles It feels like one of those day\n You ditch the whole scene\nYou won't be sleeping\n#HappyBirthdayHarry!,-1
694239423567941632,"@Harry_Styles It feels like one of those nights, we ditch the whole sceneIt fee\nls like one of those nights, we won’t be sleeping",-1
694239423567941632,"@Harry_Styles It feels like one of those nights, we ditch the whole sceneIt fee\nls like one of those nights, we won’t be sleeping",-1
694239623724322816,@Harry_Styles It feels like one of those day\n You ditch the whole scene\nYou won't be sleeping\n#HappyBirthdayHarry!,-1
694239623724322816,@Harry_Styles It feels like one of those day\n You ditch the whole scene\nYou won't be sleeping\n#HappyBirthdayHarry!,-1
694239669962346496,"#HappyBirthdayHarryStyles\n""It feels like one of those nights\nWe won't be sleeping""\n@Harry_Styles",-1
694239669962346496,"#HappyBirthdayHarryStyles\n""It feels like one of those nights\nWe won't be sleeping""\n@Harry_Styles",-1
694239881363521536,I can't stay awake at the dentist. I'm pretty sure I messed up my crown impression because I fell asleep.,1
694240404372213760,Went to bed and does not want to be interrupted any more! 02/02 4:26 午前 (Sleep as Android),1
694240506201526272,Been tossing and turning for hours :(,1
694240881432367105,"You can sleep naked everynight,\nBut it won't be the same until he's sleeping next to you.",-1
694240881432367105,"You can sleep naked everynight,\nBut it won't be the same until he's sleeping next to you.",-1
694242162779779072,@Nahida_ZH @Madridista_75 I didn't ask you to wait for a comeback I said I'll sleep just wait because I have some work to do,-1
694242162779779072,@Nahida_ZH @Madridista_75 I didn't ask you to wait for a comeback I said I'll sleep just wait because I have some work to do,-1
694242215007232001,Surprisingly I didn't feel THAT sleepy today. I had a sleep aftereffect for like an hour only. #Achievement,1
694242582747029511,"""But thoughts of us kept keeping me awake\nEver since you found yourself in someone else's arms\nI've been tryin' my best to get along""",-1
694242582747029511,"""But thoughts of us kept keeping me awake\nEver since you found yourself in someone else's arms\nI've been tryin' my best to get along""",-1
694242801781854209,"I got out of class early, but I can't even fall back asleep like I want to ��",1
694242826989731841,I almost forgot how extremely hot Grahamstown gets ey. Now I'm outchea tossing and turning.,1
694242954660044801,"@IrresoluteFlame --if you're tired, falling asleep out in this park at night could get you in a world of trouble...Believe me, it's --",-1
694242954660044801,"@IrresoluteFlame --if you're tired, falling asleep out in this park at night could get you in a world of trouble...Believe me, it's --",-1
694243048532885504,Didn't sleep last night and I've been out for 13 hours... ����,1
694244340688928768,"@SuperSeverus [I put another set of pyjamas on, since I won't be doing much more than sleeping and hanging around anyways.]",1
694244541604446208,@vikkil4 @_Saphire22_ @teamessencerow #stromhenry that kept me awake all nigg,1
694244675792740352,"I didn't get no sleep! Lastnight , I'm sleepy Af &amp; I feel like shit, I'm Still gonna go to school for a bit tho",1
694245426598260737,"@LukeFunk1 if I could choose a super power I would consider choosing never having to sleep, without ever feeling tired.",1
694245484873973760,Some nights kept me awake\nI thought that I was stronger\nWhen you gonna realize that u don't even have to try any longer?\nDo what you want to,-1
694245484873973760,Some nights kept me awake\nI thought that I was stronger\nWhen you gonna realize that u don't even have to try any longer?\nDo what you want to,-1
694245900776964096,You know you won't be sleeping anytime sooner when you open fb.,1
694246070491041792,Or massages my back when I have an ache.. Or kisses me on the forehead when I keep him awake with my tossing &amp; turning at night,1
694246600244264960,"I want to sleep early, but my body is keeping me awake!",1
694246618720247809,@camerondallas I know I didn't sleep for like 3 days ����we can sleep together...����,1
694246753948848128,"@Mitsurothelion \nrelated: \n""I have a lot of trouble falling asleep.""\n""That's funny! I sleep like a baby every night! Have you tried -- """,1
694246843589476352,"The person on your mind while you're unable to sleep is usually responsible for your happiness, pain or both.",-1
694246843589476352,"The person on your mind while you're unable to sleep is usually responsible for your happiness, pain or both.",-1
694247057624821761,@JessGotThis however this has proved Urban Decay setting spray is awesome... 4 hours of me tossing and turning yet my face is still flawless,-1
694247057624821761,@JessGotThis however this has proved Urban Decay setting spray is awesome... 4 hours of me tossing and turning yet my face is still flawless,-1
694247491944865792,Went to bed and does not want to be interrupted any more! 02/02 4:54 (Sleep as Android),1
694247609439924224,Went to bed and does not want to be interrupted any more! 02/02 4:55 (Sleep as Android),1
694247927376642048,"I'm more upset about my interrupted sleep than anything, this here will take time to fix",1
694248029155659776,its the little things that keep me awake at night.... like whats with the tiny pocket within a pocket in your jeans meant to be used for?,1
694248793240260608,"When you close your eyes, Do you see me, Love? Am I keeping you awake?",-1
694248793240260608,"When you close your eyes, Do you see me, Love? Am I keeping you awake?",-1
694249296045170688,@MolllyNicholson ty for not letting me sleep alone ��,-1
694249296045170688,@MolllyNicholson ty for not letting me sleep alone ��,-1
694249320456019968,@politicoroger @politico @berkeslaw must be having trouble falling asleep\n#Rogerzzzzzzzzzz,-1
694249320456019968,@politicoroger @politico @berkeslaw must be having trouble falling asleep\n#Rogerzzzzzzzzzz,-1
694249583619219456,its the little things that keep me awake at night.... like whats with the tiny pocket within a pocket in your jeans meant to be used for?,1
694249811529170945,"I was so anxious for today, I didn't sleep at all last night. ��",1
694250269073235970,Breathing is so difficult that I'm physically unable to sleep ����,1
694250661874040834,Hot milk to keep me awake...,1
694250710045593600,Don't judge me for laying here charging my phone before class. I didn't get a full nights sleep. I'm tired.,1
694250948185722880,After only 3hours sleep last night...im needing matchsticks to keep me awake..need to stay awake,1
694251142633533440,Moms not letting me use MY car on MY only day off. And she works nights and she's sleep now. Needless to say. I love blaring Weezy,-1
694251142633533440,Moms not letting me use MY car on MY only day off. And she works nights and she's sleep now. Needless to say. I love blaring Weezy,-1
694252035278016514,I just wanna go to sleep I didn't get home until 3 AM why can't I live,1
694252097563336705,"@DeFriendlyTroll Tempting! I would never sleep again, but tempting",-1
694252097563336705,"@DeFriendlyTroll Tempting! I would never sleep again, but tempting",-1
694252098066644993,"My mom just texted me ""Merry Christmas"" and didn't respond when I texted her back...did I really sleep for 11 months after Camelot?",1
694252382184669184,"@Biollante_Rose Congrats on the job. Broken ribs have kept me awake at night, but the #riffotronic #cinemon et al have kept company",1
694252488254439424,I need something to keep me awake..,1
694252510463270912,"Judge White said, she was unable to sleep for a few days after touring the juvenile prisons near Wausau, WI...",-1
694252510463270912,"Judge White said, she was unable to sleep for a few days after touring the juvenile prisons near Wausau, WI...",-1
694252693410467842,Music usually the only thing that keeps me awake in class ����,1
694253008381698048,Knowing Jack and Jack doesn’t follow me keeps me awake at night...,1
694253027461586945,when yah travel lodge asks you to rate you're stay ������ didn't sleep that good enough for you?,-1
694253027461586945,when yah travel lodge asks you to rate you're stay ������ didn't sleep that good enough for you?,-1
694253067529797632,knowing cameron dallas doesn't follow me keeps me awake at night,-1
694253067529797632,knowing cameron dallas doesn't follow me keeps me awake at night,-1
694253592513937408,"When you think you're gonna take a good nap, but then your phone keeps blowing up �� But when I'm awake no one texts me . I hate y'all ��",1
694253989353795585,"While I'm sad for the #MBMBaM boys that they've never worn a comfortable pair of jeans, I still can't imagine enjoying sleeping in jeans.",-1
694253989353795585,"While I'm sad for the #MBMBaM boys that they've never worn a comfortable pair of jeans, I still can't imagine enjoying sleeping in jeans.",-1
694254090453385216,I was NEVER my job to wake up anyone who's sleeping on me ��,-1
694254090453385216,I was NEVER my job to wake up anyone who's sleeping on me ��,-1
694254301636526080,"So far my compliments for the day have been\n""You look drained""\n""Dang, I'm guessing you didn't sleep well""\nAnd my favorite ""are you crying?""",-1
694254301636526080,"So far my compliments for the day have been\n""You look drained""\n""Dang, I'm guessing you didn't sleep well""\nAnd my favorite ""are you crying?""",-1
694254396369178624,this concealer is so amazing i could never sleep again and no1 would even notice,-1
694254396369178624,this concealer is so amazing i could never sleep again and no1 would even notice,-1
694254496583655429,"Girls, That whole ""I think I'm Pregnant"" after 3 days of sleeping together, has never and never will work. ����",-1
694254496583655429,"Girls, That whole ""I think I'm Pregnant"" after 3 days of sleeping together, has never and never will work. ����",-1
694254548106493953,Won't be sleeping anytime soon. ��,1
694254934036987904,"I am so sleepy, I never sleep good unless I'm sleeping with someone ��",1
694255185657479168,currently trying not to be bummed about getting stood up by car repair place. :'( Keeping me from errands @chevyhouston,-1
694255185657479168,currently trying not to be bummed about getting stood up by car repair place. :'( Keeping me from errands @chevyhouston,-1
694255241982640128,Never felt so amazing to be in just a big t-shirt laying in bed with cold sheets �� of course with my baby nephew sleeping right next to me��,-1
694255241982640128,Never felt so amazing to be in just a big t-shirt laying in bed with cold sheets �� of course with my baby nephew sleeping right next to me��,-1
694255271510671360,"@qualityphan my mom always says that i have too much energy and that is why i can't sleep, so",1
694255316331008001,If this cough keeps me awake tonight I will be so mardy tomorrow,1
694255347322630145,"It's four am and you're keeping me from closing these sleepy eyes, does the thought of me keep you up at night?",1
694255377513385986,@ItsHollyslife jim does that and I assure him he slept soundly as he kept me awake snoring lol,-1
694255377513385986,@ItsHollyslife jim does that and I assure him he slept soundly as he kept me awake snoring lol,-1
694255505443819520,Well I won't be sleeping tonight ��������,1
694255550536761344,"@eneru I can't ""stay"" asleep either...my brain is screwed up",1
694255581339656192,"""It feels like one of those nights we won't be sleeping"" YES TAYLOR HOW CAN WE SLEEP. THANKS HAROLD #haylor",-1
694255581339656192,"""It feels like one of those nights we won't be sleeping"" YES TAYLOR HOW CAN WE SLEEP. THANKS HAROLD #haylor",-1
694255811854483460,I can't fall back asleep bc the weather is too hot\n\nRip me,1
694255980046082048,@LRSTransferHQ ah yes. Forgot about this fountain of knowledge. Cheers for keeping me up to date on the big news stories this eve.,-1
694255980046082048,@LRSTransferHQ ah yes. Forgot about this fountain of knowledge. Cheers for keeping me up to date on the big news stories this eve.,-1
694256305385570305,If you have trouble sleeping go buy Sleep body wash / bath &amp; body works I swear you will have the deepest sleep ever &amp; weirdest dreams lol��,-1
694256305385570305,If you have trouble sleeping go buy Sleep body wash / bath &amp; body works I swear you will have the deepest sleep ever &amp; weirdest dreams lol��,-1
694256309655318530,@shlupsters @Lizzymalfoy that's why she keeps hitting me up to spend another whole night out with her ��,-1
694256309655318530,@shlupsters @Lizzymalfoy that's why she keeps hitting me up to spend another whole night out with her ��,-1
694256353330724864,"@PhilanthropyGal Keep lying to yourself. You know you'll never be as happy as that guy. Cuz, ew. Happiness makes you look fat.",-1
694256353330724864,"@PhilanthropyGal Keep lying to yourself. You know you'll never be as happy as that guy. Cuz, ew. Happiness makes you look fat.",-1
694256444065972224,������ signing up for new fitness classes makes me soo excited �� ...I wish this could be my day job. Then I could sell tea on IG while I sleep��,-1
694256444065972224,������ signing up for new fitness classes makes me soo excited �� ...I wish this could be my day job. Then I could sell tea on IG while I sleep��,-1
694256472021143552,@PhilanthropyGal Depression is MUCH more slimming. I look damn good! ��,-1
694256472021143552,@PhilanthropyGal Depression is MUCH more slimming. I look damn good! ��,-1
694256522075979776,@capinamerricka now you understand how hard it is to sleep when you are on the interwebs,-1
694256522075979776,@capinamerricka now you understand how hard it is to sleep when you are on the interwebs,-1
694256547132805122,Me and him weren't even on good terms but I hope James keeping his head up in there ����,-1
694256547132805122,Me and him weren't even on good terms but I hope James keeping his head up in there ����,-1
694256690611486720,i'm going to sleep at 8:30pm because i haven't slept in over 24 hours\ngoodnight,1
694256694721847296,Accidentally finished a book in one sitting and I haven't slept yet and I have classes at 8am. ��,1
694256742486691841,These braids are making it difficult to sleep ��,1
694256783926267904,why the fuck am i awake,1
694256921562390528,"I woke up at 6 smth and im having such a hard time getting back to sleep why, at least its nice outside... i love rain ;u;",1
694256984665780224,"@susieep21 Yes, but also for baby. My sister was told her baby would be v calm and sleep lots but she didn't! #BirthTraumaChat",-1
694256984665780224,"@susieep21 Yes, but also for baby. My sister was told her baby would be v calm and sleep lots but she didn't! #BirthTraumaChat",-1
694257015149821953,I wish i could go home be alone &amp; sleep,1
694257039749562373,it's like you have to snap EVERYTHING just to prove it happened I'm not a Kardashian for you to be keeping up with me,-1
694257039749562373,it's like you have to snap EVERYTHING just to prove it happened I'm not a Kardashian for you to be keeping up with me,-1
694257143105585153,Don't get why it's so hard for me to sleep��,1
694257143218880512,"@Eltee03 @calvin_makwala @CassperNyovest They would never sleep till they bring him down,but their wicked ways wont work Cass is with God",-1
694257143218880512,"@Eltee03 @calvin_makwala @CassperNyovest They would never sleep till they bring him down,but their wicked ways wont work Cass is with God",-1
694257159102603264,I went to bed at 7 why am I still awake?,1
694257290912862208,No amount of caffeine or any other drug for that matter could keep me awake today.,1
694257332453126144,It's hard to sleep at night when there's so many thoughts coming through in my head,1
694257399029481473,I wish I could sleep for 8 days instead of 8 hours,1
694257410710593537,All my life I have taken being able to get to sleep easily for granted and I have so many regrets,1
694257495850635264,Omfg. Its 3:33 here and I still couldn't sleep. Great. ����,1
694257556852584448,I don't get any sleep but somehow I'm able to stay awake all day ����,1
694257582513360897,Haven't slept so good in a while. It's going to be a great day.����,1
694257588062461952,"I haven't slept in , in sooooooo long",1
694257599496208385,"eva things ive never noticed: nobody uses blankets on the kotatsu, everybody barely covers themselves with blankets while sleeping",-1
694257599496208385,"eva things ive never noticed: nobody uses blankets on the kotatsu, everybody barely covers themselves with blankets while sleeping",-1
694257618081177601,@UkTriChat @TrueStartCoffee Weekdays I am normally pretty full of coffee just to keep me awake! #uktrichat,1
694257622560612352,Lol @ me for getting Jenna my nine year old cousin hooked on keeping up with the kardashians.,-1
694257622560612352,Lol @ me for getting Jenna my nine year old cousin hooked on keeping up with the kardashians.,-1
694257631565869058,"Which translates to ""im actually an insomniac""",1
694257650654146560,This cat is pissing me off so bad at night I couldn't even sleep last night I wanted to get up like an hour earlier.,1
694257692571881472,@krissppyy_ @itss_aileeen I couldn't sleep bc if my cough����,1
694257831109853184,@stravawankers I'm not going to be able to sleep tonight now. Please find out if he captured the flag.,1
694257910663241728,Wish I could sleep for a week n wake up skinny,1
694257913687216128,I really should keep up with Wendy.. She keeps me in the know.,-1
694257913687216128,I really should keep up with Wendy.. She keeps me in the know.,-1
694257935355113472,Y'all this 4 hour class is gonna kill my diet. I've brought so many snacks to keep me awake,1
694257948327956482,"Putting up my so called symptoms on Google only made scared and unable to sleep. Thanks, Google!",1
694257986261377024,Out in public and everyone keeps looking at me. ...yeah I get it. My face is fucked up,-1
694257986261377024,Out in public and everyone keeps looking at me. ...yeah I get it. My face is fucked up,-1
694258041865240576,I couldn't even sleep in peace ��,1
694258047884075010,I'm so drained from lack of sleep :/ I really don't think I'll be able to work tonight omg,1
694258048697643008,why am I still awake,1
694258124782489600,Wish I could sleep for a week n wake up skinny,1
694258153064656899,I won't be able to sleep because of my 2 hour nap :),1
694258154515881984,I really wish she could stop calling to me &amp; let me sleep,1
694258159192522753,I have a feeling that quite a few of these melodies will be keeping me awake tonight.,1
694258162409406464,@_txgal iron also essential. But I imagine feeling as tired as you do you've got no patience left. Wish I could help you sleep.,-1
694258162409406464,@_txgal iron also essential. But I imagine feeling as tired as you do you've got no patience left. Wish I could help you sleep.,-1
694258165416923136,Damn it... Got like 2 hours of sleep then started thinking about shit and been tossing and turning... Can't go back to sleep,1
694258168700866560,mmm i'm staying at the hospital for a sleep study tonight and i'm really worried that i'm not going to be able to get to sleep at all lmao..,1
694258195984945152,"♪♫ sleeping hasn't been this hard in years\nand it won't be this easy again, i swear ♪♫",1
694258305917652993,Sleep Paralysis is when your transitioning from a sleeping state to an awakened state &amp;&amp; there's trouble during the transition,-1
694258305917652993,Sleep Paralysis is when your transitioning from a sleeping state to an awakened state &amp;&amp; there's trouble during the transition,-1
694258321478524928,"I never told anyone but it kept me awake, spring sleeps never been good to me anyways",1
694258359592050688,"Timaeus: Of the nature of space we have only a dreamlike sense, and are unable to cast off sleep and determine the truth about it (Timaeus)",-1
694258359592050688,"Timaeus: Of the nature of space we have only a dreamlike sense, and are unable to cast off sleep and determine the truth about it (Timaeus)",-1
694258400587292673,"@ChadDickens4 even if I didn't, I still wouldn't be able to sleep",1
694258402835365888,i thought i'd never say it but... i guess this really is insomnia. been sleeping for 2-4hrs every night for a month now. ���� i'm so tired ��,1
694258417225994240,Someone keeps lights on at night which wakes me up. Grr.,1
694258455926947840,I GOT SCHOOL IN RWO GRZ MDKFJCJG I CANT SLEEP ANYMORE,1
694258529536966658,"@JohnTheBloggerW \n""But...you see, we haven't had sex that many times and that seems unfair to me. I will not rest until you've slept-",-1
694258529536966658,"@JohnTheBloggerW \n""But...you see, we haven't had sex that many times and that seems unfair to me. I will not rest until you've slept-",-1
694258556011438080,"@PointlessBlog I wish I could do the 2nd thing, but I like to sleep... ��",1
694258570917904385,Whats more important is that i still cant sleep.,1
694258610667393025,"@Iromg Oh, got it now. I blame the fact I couldn't sleep until 5am due to insomnia! ��",1
694258627381559296,I keep waking up at like 3 am starving and i can't fall back asleep because I'm so hungry ��������,1
